RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024
395057,12,"San Francisco, CA",msa,CA,0.550581916,0.439732143,0.343765281,0.296544611,0.258534714,0.261030775,0.266382979,0.302892562,0.295402822,0.305951383,0.357502518,0.415340909,0.438356164,0.272289157,0.235434575,0.223300971,0.232005357,0.278682317,0.309097688,0.338791423,0.34741784
395025,13,"Riverside, CA",msa,CA,0.5512939,0.538895607,0.477135981,0.440527183,0.40201286,0.386273398,0.372969236,0.363785738,0.384703633,0.415122313,0.426735219,0.470390592,0.46720575,0.454509649,0.421501706,0.40311042,0.390490342,0.384357167,0.390086207,0.40752551,0.400216528
394532,14,"Detroit, MI",msa,MI,0.598778004,0.558584071,0.490586932,0.402929261,0.348336595,0.339863526,0.363825364,0.362112514,0.408059169,0.428222524,0.47389313,0.505487197,0.562217659,0.491314199,0.435483871,0.379205736,0.348121212,0.351193376,0.364897178,0.412532637,0.43230528
395078,15,"Seattle, WA",msa,WA,0.594147583,0.461038961,0.364701705,0.307859471,0.271512892,0.271485487,0.309334183,0.341255332,0.396489971,0.382874387,0.436545802,0.489864865,0.469298246,0.339791356,0.265882353,0.245483871,0.249236747,0.313707452,0.353630646,0.381862299,0.424337517
394865,16,"Minneapolis, MN",msa,MN,0.522641509,0.476521739,0.353859131,0.289323553,0.234319142,0.229961832,0.250786388,0.288481675,0.335844319,0.382498236,0.449269311,0.470756063,0.506453596,0.448257373,0.357325383,0.310598111,0.312032239,0.300685871,0.33463469,0.382277762,0.383108108
395056,17,"San Diego, CA",msa,CA,0.564490446,0.495532646,0.450803213,0.355838406,0.315916788,0.29250646,0.309360127,0.339959225,0.354879594,0.405150754,0.440738112,0.448165869,0.457601222,0.378947368,0.356559608,0.347077244,0.341176471,0.395969499,0.398925781,0.438508065,0.445804196
395148,18,"Tampa, FL",msa,FL,0.685848252,0.679239095,0.635305529,0.60434322,0.568664024,0.57220387,0.554578962,0.59454191,0.602169452,0.629828687,0.649350649,0.677210366,0.683783784,0.690110675,0.671404682,0.646483342,0.650746269,0.641004184,0.65463065,0.664822365,0.670472441
394530,19,"Denver, CO",msa,CO,0.594078947,0.493069307,0.39375,0.346902017,0.316886301,0.344180592,0.36076366,0.422215005,0.452815534,0.466969447,0.511461318,0.531346351,0.537841191,0.425110132,0.361490225,0.367414248,0.379821958,0.381245944,0.435415992,0.489283322,0.491916859
394358,20,"Baltimore, MD",msa,MD,0.436773256,0.364401294,0.321876451,0.271570014,0.25,0.231132075,0.272422464,0.263180093,0.29503408,0.303274559,0.331052632,0.366857143,0.398385913,0.352205398,0.300155521,0.279545455,0.267822736,0.260251726,0.284069098,0.30906822,0.327734907
395121,21,"St. Louis, MO",msa,MO,0.544588155,0.490018149,0.403564899,0.352283771,0.315153876,0.297,0.304313415,0.326271186,0.365145228,0.412414966,0.43309545,0.49323986,0.528439153,0.481675393,0.414588235,0.365044248,0.344929682,0.333731106,0.339972527,0.379978471,0.411835749
394943,22,"Orlando, FL",msa,FL,0.669286182,0.670761671,0.606409795,0.571259376,0.577044577,0.564697609,0.561053472,0.570569366,0.601954687,0.625841184,0.636924804,0.667783361,0.691166989,0.65060241,0.645322245,0.618795769,0.619154508,0.625361421,0.631056394,0.662616444,0.660583942
394458,23,"Charlotte, NC",msa,NC,0.671150972,0.624343257,0.52883263,0.466115702,0.417590028,0.378516624,0.37398374,0.388095238,0.44332999,0.465696466,0.540342298,0.559722222,0.575856444,0.484885127,0.469101124,0.431856899,0.449088146,0.444444444,0.492281304,0.529257642,0.563256326
395055,24,"San Antonio, TX",msa,TX,0.628691983,0.596752368,0.557711443,0.543684211,0.512280702,0.529177719,0.532299742,0.574937343,0.593146417,0.609943978,0.655287261,0.633617351,0.648132059,0.614466816,0.594642857,0.582393988,0.589968976,0.591166478,0.611200862,0.626882966,0.630662021
394998,25,"Portland, OR",msa,OR,0.555858311,0.462988827,0.39666091,0.346869712,0.311996207,0.310238305,0.374507874,0.394239424,0.437037037,0.456654457,0.516300227,0.516380655,0.53173873,0.478873239,0.396884735,0.367909238,0.345991561,0.388523048,0.402352941,0.44080847,0.469216975
395045,26,"Sacramento, CA",msa,CA,0.613541667,0.553275454,0.454775459,0.36425648,0.318251928,0.303711448,0.33046683,0.379310345,0.398373984,0.415236788,0.473421927,0.5160451,0.468839885,0.40210356,0.357296909,0.33801956,0.32360886,0.382938979,0.423248053,0.421200224,0.446487196
394982,27,"Pittsburgh, PA",msa,PA,0.656195462,0.624468989,0.566590126,0.492033142,0.416358839,0.437275986,0.450802139,0.468520462,0.474614946,0.537565521,0.549703752,0.583673469,0.658276864,0.632599119,0.540469974,0.481613286,0.461778471,0.436732515,0.4485,0.532284319,0.546458739
394466,28,"Cincinnati, OH",msa,OH,0.585848075,0.528110599,0.44007732,0.33994528,0.322995904,0.316588174,0.348321343,0.379022646,0.424859551,0.473577236,0.477716966,0.525260626,0.579624135,0.501323919,0.444368132,0.376068376,0.366666667,0.386569873,0.419337017,0.460495283,0.487337863
394355,29,"Austin, TX",msa,TX,0.74688057,0.708563536,0.669354839,0.616016427,0.61637931,0.621157324,0.636636637,0.664627931,0.698684211,0.691232529,0.705607477,0.736677116,0.746924429,0.675,0.629139073,0.602434077,0.600943396,0.68226333,0.653803749,0.727076591,0.725244073
394775,30,"Las Vegas, NV",msa,NV,0.667546174,0.667017914,0.634848485,0.605924596,0.541297935,0.527767139,0.518019974,0.507207207,0.540429887,0.525469169,0.542946708,0.609365373,0.604892966,0.56993007,0.536986301,0.508765095,0.495554697,0.497377622,0.523324852,0.52610261,0.535504538
394735,31,"Kansas City, MO",msa,MO,0.51065449,0.458039718,0.357449089,0.30109671,0.259745426,0.253342971,0.288567786,0.331017573,0.373772102,0.377082282,0.44413869,0.472586412,0.493023256,0.451456311,0.377789586,0.341857335,0.307221542,0.348515657,0.368215541,0.403651116,0.437948718
394492,32,"Columbus, OH",msa,OH,0.543358946,0.436190476,0.372268274,0.293103448,0.257527226,0.28238806,0.286109191,0.345093008,0.388059701,0.428461538,0.441558442,0.487666034,0.539428571,0.453757225,0.372173913,0.335820896,0.340731854,0.343506494,0.383826192,0.436340371,0.456730769
394705,34,"Indianapolis, IN",msa,IN,0.644518272,0.624169987,0.515488867,0.426652893,0.37489102,0.395894428,0.4248307,0.465044248,0.512295082,0.522982063,0.559566787,0.598688525,0.648,0.579227696,0.524494143,0.478768082,0.449769585,0.454086318,0.473528166,0.514153132,0.533518262
394475,35,"Cleveland, OH",msa,OH,0.618378378,0.577634011,0.504155125,0.414559387,0.353837141,0.337704918,0.36351706,0.377714286,0.389037433,0.423671822,0.477071006,0.521197007,0.596436059,0.529058116,0.472713297,0.415827338,0.38188727,0.351955307,0.379988088,0.393031785,0.44254446
395059,36,"San Jose, CA",msa,CA,0.64516129,0.591111111,0.468309859,0.462686567,0.287313433,0.235517569,0.241935484,0.258496395,0.223312883,0.266899767,0.330136986,0.377668309,0.370833333,0.247663551,0.167243368,0.153483992,0.17178881,0.195551437,0.260704091,0.292368682,0.293981481
394902,37,"Nashville, TN",msa,TN,0.692164179,0.634487841,0.569408067,0.553039333,0.525842697,0.531828442,0.556232687,0.558079504,0.602564103,0.612367021,0.63372549,0.661812298,0.665735568,0.608163265,0.572229141,0.546296296,0.546948357,0.54141525,0.580792683,0.612622416,0.598136646
395194,38,"Virginia Beach, VA",msa,VA,0.367634855,0.311994113,0.302690583,0.257808064,0.230356271,0.210434783,0.223897264,0.246618106,0.256193353,0.291842475,0.336134454,0.346122449,0.340054995,0.32780083,0.281565657,0.276880223,0.258671952,0.262931034,0.287460149,0.290626733,0.314065511
395005,39,"Providence, RI",msa,RI,0.485865724,0.468302658,0.396992481,0.341389728,0.263093788,0.235748792,0.226190476,0.262349067,0.300571429,0.283919598,0.34589502,0.375748503,0.42804428,0.414990859,0.332805071,0.296718973,0.258454106,0.25717566,0.299204771,0.313417191,0.358579882
394714,40,"Jacksonville, FL",msa,FL,0.703947368,0.67920354,0.663504743,0.601265823,0.592388583,0.586706647,0.62042042,0.636574074,0.631048387,0.637219406,0.663815227,0.682904412,0.695473251,0.701587302,0.64418811,0.644321767,0.653658537,0.647008547,0.679603633,0.706896552,0.70011534
394862,41,"Milwaukee, WI",msa,WI,0.495283019,0.434262948,0.369369369,0.294460641,0.225653207,0.248496994,0.245495495,0.288288288,0.318734793,0.373401535,0.452991453,0.549342105,0.494117647,0.46124031,0.408805031,0.271186441,0.274633124,0.285077951,0.319047619,0.319892473,0.379104478
394935,42,"Oklahoma City, OK",msa,OK,0.544169611,0.52848723,0.459143969,0.448805461,0.405769231,0.419670128,0.440816327,0.462696783,0.488284203,0.52892562,0.557407407,0.573500967,0.578285714,0.54459203,0.525185185,0.48921364,0.466583385,0.489864865,0.499011206,0.544080605,0.516908213
395012,43,"Raleigh, NC",msa,NC,0.710526316,0.593617021,0.525169046,0.474489796,0.40428677,0.374739764,0.428571429,0.452889945,0.470171891,0.497430627,0.542600897,0.601016518,0.6184573,0.515283843,0.458633094,0.425499232,0.435805991,0.453818182,0.524806202,0.532773109,0.585879874
394849,44,"Memphis, TN",msa,TN,0.543032787,0.511926606,0.504723347,0.482608696,0.46179402,0.476079347,0.506613757,0.474880383,0.516901408,0.561781609,0.588926174,0.595673877,0.590062112,0.609075044,0.557909605,0.548994975,0.530821918,0.551816958,0.536057692,0.577020202,0.57875895
395022,45,"Richmond, VA",msa,VA,0.402649007,0.406285073,0.313656388,0.270038168,0.227903579,0.242798354,0.227311281,0.283034258,0.304642166,0.275728155,0.299459459,0.367,0.427701674,0.384960718,0.33266129,0.254468085,0.268931352,0.265932337,0.297101449,0.309623431,0.359223301
394807,46,"Louisville, KY",msa,KY,0.597345133,0.554937413,0.47696737,0.42228739,0.39201304,0.370728083,0.406296852,0.438843588,0.486007463,0.513181019,0.524137931,0.549946294,0.557768924,0.569856986,0.499105546,0.465776294,0.423538231,0.432267884,0.454545455,0.47467876,0.487034036
394910,47,"New Orleans, LA",msa,LA,0.675257732,0.668246445,0.651600753,0.626641651,0.649310873,0.61509434,0.625,0.647222222,0.65258216,0.69380531,0.74732334,0.719512195,0.766509434,0.703549061,0.717791411,0.661782662,0.667388949,0.662546354,0.685950413,0.685863874,0.736280488
395053,48,"Salt Lake City, UT",msa,UT,0.62295082,0.551374819,0.480392157,0.440740741,0.385771543,0.377378436,0.403448276,0.473041709,0.46442953,0.532919255,0.531400966,0.57398374,0.599659284,0.465400271,0.431680774,0.405498282,0.4056902,0.428118393,0.474248927,0.517534538,0.477751756
394669,49,"Hartford, CT",msa,CT,0.351201479,0.335429769,0.264840183,0.247524752,0.176108374,0.163708087,0.176072235,0.179254783,0.187573271,0.219178082,0.232309746,0.27129751,0.322635135,0.290540541,0.224820144,0.203193033,0.198966408,0.174054054,0.191191191,0.215574549,0.23190184
394425,50,"Buffalo, NY",msa,NY,0.393509128,0.441011236,0.405660377,0.330232558,0.246710526,0.234972678,0.198571429,0.212009804,0.237597911,0.233557047,0.286775632,0.26119403,0.336864407,0.444141689,0.377260982,0.291390728,0.22080292,0.207606973,0.198895028,0.238888889,0.243741765
394388,51,"Birmingham, AL",msa,AL,0.593368237,0.549350649,0.48074922,0.462352941,0.420433996,0.413555992,0.425170068,0.468131868,0.514084507,0.502109705,0.507163324,0.554699538,0.595323741,0.56207367,0.517357223,0.493775934,0.477293791,0.471615721,0.493506494,0.558307534,0.529032258
395031,52,"Rochester, NY",msa,NY,0.292993631,0.31920904,0.230769231,0.201698514,0.169717138,0.135730858,0.127003699,0.152671756,0.162629758,0.194516971,0.182191781,0.252212389,0.232409382,0.258152174,0.188118812,0.162109375,0.127692308,0.131101813,0.11,0.146637266,0.133682831
394640,53,"Grand Rapids, MI",msa,MI,0.537769784,0.467005076,0.37150466,0.277286136,0.252900232,0.251361162,0.290598291,0.307377049,0.342728298,0.371146732,0.43579235,0.479228487,0.5,0.429889299,0.3424,0.296833773,0.298281092,0.317460317,0.33366435,0.389847716,0.441939121
395167,54,"Tucson, AZ",msa,AZ,0.587601078,0.579302587,0.50877193,0.489189189,0.489130435,0.44806338,0.437012263,0.491614256,0.493523316,0.44625,0.518573551,0.551505547,0.570412518,0.546107784,0.506072874,0.52064632,0.505597015,0.526371308,0.543333333,0.554385965,0.54925776
753924,55,"Urban Honolulu, HI",msa,HI,0.496143959,0.56097561,0.528951487,0.489830508,0.472727273,0.450222883,0.44688027,0.448657188,0.487719298,0.532399299,0.600886918,0.545454545,0.544811321,0.5472103,0.560747664,0.534700315,0.498484848,0.492173913,0.509933775,0.537562604,0.545787546
395169,56,"Tulsa, OK",msa,OK,0.602131439,0.587345254,0.488862837,0.44988345,0.404174573,0.437632135,0.475798146,0.47653806,0.462703963,0.525179856,0.558238636,0.554426705,0.59252669,0.567521368,0.53461975,0.50921659,0.525948104,0.5260181,0.522848034,0.540265036,0.571245186
394619,57,"Fresno, CA",msa,CA,0.597058824,0.444444444,0.429166667,0.408695652,0.355555556,0.283393502,0.322456814,0.353658537,0.389671362,0.419134396,0.419098143,0.456284153,0.479166667,0.483028721,0.401330377,0.383647799,0.399224806,0.394230769,0.388785047,0.438,0.391304348
395238,58,"Worcester, MA",msa,MA,0.47133758,0.409836066,0.298701299,0.258741259,0.176781003,0.216981132,0.241596639,0.252566735,0.243373494,0.28125,0.301265823,0.347721823,0.395348837,0.415019763,0.313131313,0.23880597,0.25607064,0.246753247,0.291666667,0.316205534,0.293103448
394938,59,"Omaha, NE",msa,NE,0.463800905,0.41873805,0.35,0.271585557,0.270089286,0.284,0.328638498,0.349557522,0.408767773,0.379220779,0.475728155,0.494100295,0.525,0.499005964,0.411229135,0.386422977,0.363992172,0.350951374,0.380798274,0.422476587,0.478927203
394415,60,"Bridgeport, CT",msa,CT,0.497706422,0.523809524,0.370567376,0.313405797,0.314569536,0.257046223,0.262734584,0.252263907,0.306962025,0.310996564,0.325581395,0.344569288,0.403422983,0.373913043,0.322654462,0.31509434,0.2736,0.257597685,0.264705882,0.29679803,0.352415027
394653,61,"Greenville, SC",msa,SC,0.639658849,0.620573356,0.553050398,0.545193687,0.510405257,0.470066519,0.489924433,0.525,0.548022599,0.566197183,0.600946372,0.616438356,0.605870021,0.608403361,0.577694236,0.545130641,0.544776119,0.563117453,0.568736142,0.588669951,0.61218425
394312,62,"Albuquerque, NM",msa,NM,0.513888889,0.509499136,0.399441341,0.333333333,0.348504551,0.363304982,0.356578947,0.389175258,0.417847025,0.440353461,0.436548223,0.496666667,0.545454545,0.479541735,0.459787557,0.417227456,0.411967779,0.447368421,0.448484848,0.41931385,0.479351032
394357,63,"Bakersfield, CA",msa,CA,0.531328321,0.480637813,0.442016807,0.359767892,0.388135593,0.375,0.346863469,0.382943144,0.37295082,0.402777778,0.419148936,0.455919395,0.451923077,0.489702517,0.376725838,0.405745063,0.38538206,0.380952381,0.377235772,0.398671096,0.384305835
394308,64,"Albany, NY",msa,NY,0.514874142,0.5,0.438735178,0.373893805,0.303501946,0.259136213,0.25,0.272859216,0.284263959,0.288659794,0.370106762,0.394422311,0.419525066,0.459701493,0.374384236,0.348448687,0.285163776,0.25204918,0.265886288,0.261796043,0.35335689
394753,65,"Knoxville, TN",msa,TN,0.577391304,0.533772652,0.50248139,0.424744898,0.418655098,0.419624217,0.438256659,0.448554913,0.5410691,0.504563233,0.550074738,0.594684385,0.614068441,0.583629893,0.575096277,0.515117581,0.48015873,0.52743561,0.554956897,0.574603175,0.608856089
394367,66,"Baton Rouge, LA",msa,LA,0.579831933,0.588095238,0.554006969,0.5,0.514285714,0.546153846,0.548091603,0.549019608,0.590062112,0.58276644,0.608801956,0.587131367,0.601173021,0.600907029,0.540106952,0.529021559,0.565281899,0.590834697,0.560064935,0.567823344,0.603104213
394843,67,"McAllen, TX",msa,TX,0.63030303,0.652380952,0.664233577,0.642241379,0.594059406,0.621428571,0.600858369,0.625468165,0.622807018,0.676,0.635,0.649350649,0.673267327,0.641666667,0.632727273,0.626229508,0.665551839,0.611510791,0.647058824,0.629770992,0.681818182
394908,68,"New Haven, CT",msa,CT,0.459854015,0.40960452,0.368320611,0.288546256,0.262697023,0.215429403,0.216998192,0.265095729,0.309259259,0.278276481,0.324055666,0.33615222,0.398280802,0.369426752,0.352798054,0.221218962,0.245931284,0.225303293,0.237871674,0.280448718,0.324435318
394561,69,"El Paso, TX",msa,TX,0.393846154,0.375321337,0.38671875,0.359030837,0.296160878,0.358047016,0.381404175,0.365168539,0.426048565,0.471111111,0.420253165,0.396907216,0.469444444,0.462650602,0.460352423,0.447638604,0.43385214,0.409708738,0.445471349,0.497983871,0.445754717
394318,70,"Allentown, PA",msa,PA,0.44469526,0.427860697,0.378181818,0.326693227,0.278056951,0.239477504,0.253731343,0.252010724,0.298657718,0.305164319,0.33820841,0.356725146,0.327956989,0.353403141,0.325167038,0.296160878,0.273932253,0.233918129,0.271532847,0.307692308,0.342857143
394952,71,"Oxnard, CA",msa,CA,0.64516129,0.493589744,0.484143763,0.417040359,0.322957198,0.323340471,0.297423888,0.358565737,0.360902256,0.4160401,0.444776119,0.469208211,0.465034965,0.43125,0.349633252,0.342574257,0.37037037,0.33924612,0.43385214,0.472945892,0.465393795
394486,72,"Columbia, SC",msa,SC,0.555555556,0.466666667,0.628571429,0.451612903,0.420560748,0.423595506,0.444594595,0.453183521,0.478707783,0.48427673,0.541528239,0.567662566,0.584686775,0.555178268,0.511450382,0.537087912,0.479768786,0.507821901,0.52987013,0.591032609,0.563607085
753906,73,"North Port, FL",msa,FL,0.72922252,0.702453988,0.700334448,0.69092219,0.705242967,0.722968198,0.735320687,0.749340369,0.738377393,0.751037344,0.756912442,0.775824176,0.80783818,0.779761905,0.780203785,0.797730307,0.815224463,0.822753504,0.815517241,0.812080537,0.766826923
845158,74,"Dayton, OH",msa,OH,0.605970149,0.544680851,0.445895522,0.36443662,0.348484848,0.27540107,0.335832084,0.344680851,0.355283308,0.469314079,0.461247637,0.488047809,0.554156171,0.5,0.478647687,0.406919275,0.415172414,0.376281113,0.422190202,0.465564738,0.457186544
394457,75,"Charleston, SC",msa,SC,0.605263158,0.598265896,0.547268908,0.487473904,0.476464938,0.431896552,0.485869565,0.467027027,0.515842839,0.557083906,0.558479532,0.609448819,0.663851351,0.559254328,0.537540805,0.557673019,0.542912247,0.538536585,0.57925636,0.607257204,0.618331053
394648,76,"Greensboro, NC",msa,NC,0.571111111,0.532631579,0.45187602,0.411870504,0.345454545,0.347445255,0.393835616,0.418020679,0.473684211,0.436329588,0.516129032,0.559498956,0.6175,0.569958848,0.539473684,0.459283388,0.495398773,0.475083056,0.507621951,0.536878216,0.556840077
395134,77,"Stockton, CA",msa,CA,0.659482759,0.581081081,0.481296758,0.386627907,0.344758065,0.349425287,0.337349398,0.37279597,0.369509044,0.392045455,0.405904059,0.441077441,0.434210526,0.414715719,0.351498638,0.302816901,0.314942529,0.35768262,0.42,0.425178147,0.439528024
394440,78,"Cape Coral, FL",msa,FL,0.741424802,0.721174004,0.728286112,0.713474445,0.738148984,0.739761534,0.755372946,0.759079903,0.762114537,0.746818486,0.75202952,0.766369048,0.797590361,0.783954517,0.783436459,0.774072334,0.775264678,0.798765432,0.780407627,0.780203785,0.772321429
394399,79,"Boise City, ID",msa,ID,0.672330097,0.603603604,0.537777778,0.494488189,0.467447917,0.404086266,0.462333826,0.496782497,0.548797737,0.534482759,0.550458716,0.581395349,0.598194131,0.488421053,0.457191781,0.401585205,0.431540342,0.456258412,0.50234192,0.503328895,0.518617021
394484,80,"Colorado Springs, CO",msa,CO,0.584158416,0.519323671,0.44,0.340425532,0.37235543,0.336551724,0.396160558,0.436472347,0.439932318,0.463265306,0.494356659,0.460807601,0.484931507,0.449484536,0.426944972,0.375,0.373937677,0.402777778,0.456737589,0.455429498,0.486725664
394798,81,"Little Rock, AR",msa,AR,0.542222222,0.512658228,0.428571429,0.391184573,0.388505747,0.375536481,0.435096154,0.470308789,0.427728614,0.505952381,0.516260163,0.521008403,0.574879227,0.520689655,0.563076923,0.498567335,0.465116279,0.458563536,0.48115942,0.509333333,0.529411765
394766,82,"Lakeland, FL",msa,FL,0.677200903,0.610084034,0.598787879,0.60741688,0.578354002,0.556080283,0.552941176,0.557788945,0.619326501,0.596964587,0.589453861,0.603231598,0.605108055,0.631192661,0.618768328,0.594414894,0.592885375,0.585006693,0.620547945,0.608895706,0.605902778
394304,83,"Akron, OH",msa,OH,0.594512195,0.580052493,0.517102616,0.402222222,0.33976834,0.320272572,0.354124748,0.355633803,0.401234568,0.435797665,0.431192661,0.480519481,0.562700965,0.5,0.449877751,0.39445629,0.3875803,0.352589641,0.364173228,0.413479053,0.422374429
394531,84,"Des Moines, IA",msa,IA,0.720095694,0.631578947,0.563858696,0.450146628,0.449172577,0.445736434,0.44361834,0.467869222,0.528275862,0.589905363,0.559082892,0.63003663,0.687927107,0.638051044,0.587479936,0.542016807,0.549132948,0.55875,0.572281959,0.577749684,0.61882716
395115,85,"Springfield, MA",msa,MA,0.45026178,0.449367089,0.407239819,0.34893617,0.272727273,0.25210084,0.205696203,0.228323699,0.268370607,0.273764259,0.308550186,0.391129032,0.465608466,0.315151515,0.294444444,0.210526316,0.235507246,0.219047619,0.253687316,0.278551532,0.324909747
845159,86,"Poughkeepsie, NY",msa,NY,0.617647059,0.626865672,0.389261745,0.394366197,0.362804878,0.331140351,0.33492823,0.302411874,0.340740741,0.389027431,0.395778364,0.458438287,0.460567823,0.459876543,0.494880546,0.37993921,0.376436782,0.336814621,0.298876404,0.332692308,0.390519187
394931,87,"Ogden, UT",msa,UT,0.600574713,0.557777778,0.500934579,0.472111554,0.434856176,0.422258592,0.417475728,0.433628319,0.490644491,0.516746411,0.5,0.559366755,0.456395349,0.440715884,0.441584158,0.391554702,0.4,0.367346939,0.42010772,0.477011494,0.458823529
394816,88,"Madison, WI",msa,WI,0.516483516,0.429906542,0.244680851,0.19138756,0.179930796,0.1966759,0.141791045,0.248062016,0.264705882,0.315789474,0.382352941,0.442028986,0.43,0.292035398,0.272222222,0.228571429,0.202657807,0.221498371,0.275735294,0.385159011,0.379310345
395235,89,"Winston, NC",msa,NC,0.552870091,0.54200542,0.455805893,0.421166307,0.366834171,0.372168285,0.399602386,0.435008666,0.42244898,0.466666667,0.492440605,0.568627451,0.557863501,0.535064935,0.494226328,0.436293436,0.477966102,0.465849387,0.488847584,0.517374517,0.543668122
394528,90,"Deltona, FL",msa,FL,0.734406439,0.722067039,0.67768595,0.694725028,0.671641791,0.663419913,0.67037037,0.693455798,0.671428571,0.705607477,0.724080268,0.729818781,0.742632613,0.713012478,0.740651387,0.716400911,0.725336323,0.724022346,0.724284199,0.699899295,0.744154058
395143,91,"Syracuse, NY",msa,NY,0.40569395,0.435483871,0.388278388,0.241666667,0.239130435,0.203883495,0.156108597,0.177734375,0.241596639,0.250485437,0.259079903,0.303664921,0.323024055,0.379928315,0.339285714,0.293103448,0.248603352,0.211480363,0.191489362,0.242424242,0.228773585
395006,92,"Provo, UT",msa,UT,0.586065574,0.603658537,0.51025641,0.472289157,0.461363636,0.438972163,0.44,0.437788018,0.475644699,0.463414634,0.524305556,0.544,0.567049808,0.503289474,0.498567335,0.441478439,0.457805907,0.422077922,0.496815287,0.462526767,0.48441247
395160,93,"Toledo, OH",msa,OH,0.618110236,0.597826087,0.506493506,0.378461538,0.384210526,0.34939759,0.398950131,0.383838384,0.389048991,0.444148936,0.467532468,0.518771331,0.566666667,0.545454545,0.509868421,0.440540541,0.391727494,0.350649351,0.403153153,0.43220339,0.488778055
395224,94,"Wichita, KS",msa,KS,0.437994723,0.408775982,0.322580645,0.337591241,0.278688525,0.320427236,0.306220096,0.318941504,0.406919275,0.41187384,0.46492986,0.46637744,0.455587393,0.440835267,0.385899814,0.361464968,0.350531108,0.357256778,0.376175549,0.494345719,0.442344045
394549,95,"Durham, NC",msa,NC,0.579470199,0.556497175,0.449612403,0.407949791,0.332231405,0.347891566,0.347222222,0.413988658,0.428571429,0.438423645,0.463414634,0.580547112,0.614583333,0.559556787,0.424175824,0.380692168,0.374805599,0.409961686,0.469387755,0.473684211,0.502252252
394352,96,"Augusta, GA",msa,GA,0.474626866,0.474178404,0.462962963,0.455670103,0.429497569,0.427620632,0.440740741,0.447937132,0.473903967,0.452991453,0.542713568,0.622282609,0.549848943,0.5,0.539445629,0.521988528,0.479661017,0.461254613,0.486970684,0.488235294,0.52722063
394957,97,"Palm Bay, FL",msa,FL,0.718992248,0.663338088,0.665284974,0.64837626,0.601226994,0.619565217,0.633461047,0.604066986,0.663115846,0.699853587,0.707782673,0.725217391,0.726899384,0.692424242,0.733420026,0.692665891,0.694143167,0.699378882,0.705112961,0.695979899,0.749593496
394711,98,"Jackson, MS",msa,MS,0.652542373,0.574712644,0.583120205,0.600536193,0.542619543,0.527027027,0.537585421,0.603286385,0.599439776,0.666666667,0.632275132,0.661246612,0.641304348,0.669421488,0.656,0.591611479,0.633802817,0.611904762,0.603563474,0.650406504,0.65625
394666,99,"Harrisburg, PA",msa,PA,0.437086093,0.417808219,0.353760446,0.294444444,0.327981651,0.246296296,0.253488372,0.288659794,0.312910284,0.348370927,0.375921376,0.379403794,0.431034483,0.385964912,0.372282609,0.312977099,0.266260163,0.323770492,0.323170732,0.383742911,0.366108787
395113,100,"Spokane, WA",msa,WA,0.508833922,0.532374101,0.418439716,0.356626506,0.359848485,0.326013514,0.383697813,0.429616088,0.452083333,0.49047619,0.528455285,0.545722714,0.514285714,0.444067797,0.373056995,0.37470726,0.312849162,0.353057199,0.424761905,0.397233202,0.432712215
395075,101,"Scranton, PA",msa,PA,0.643312102,0.587096774,0.616915423,0.597633136,0.489177489,0.45,0.606217617,0.5,0.508108108,0.530612245,0.511494253,0.593984962,0.651162791,0.620689655,0.581967213,0.517241379,0.472527473,0.523809524,0.473404255,0.432432432,0.541899441
394460,102,"Chattanooga, TN",msa,TN,0.640226629,0.483940043,0.471766849,0.449023861,0.483870968,0.468641115,0.456521739,0.498084291,0.477419355,0.548979592,0.528061224,0.556109726,0.610932476,0.559193955,0.542372881,0.474169742,0.516949153,0.503968254,0.52362949,0.533066132,0.554140127
394871,103,"Modesto, CA",msa,CA,0.506024096,0.493333333,0.408163265,0.357933579,0.40797546,0.297385621,0.362989324,0.376996805,0.406374502,0.410071942,0.405982906,0.414285714,0.418269231,0.366071429,0.325490196,0.314487633,0.362179487,0.41754386,0.403076923,0.407942238,0.402390438
394768,104,"Lancaster, PA",msa,PA,0.361502347,0.358208955,0.28956229,0.270992366,0.282798834,0.211302211,0.201166181,0.211734694,0.259818731,0.289940828,0.284313725,0.334375,0.336492891,0.322580645,0.273648649,0.246268657,0.229032258,0.254385965,0.228791774,0.279132791,0.332278481
394997,105,"Portland, ME",msa,ME,0.43852459,0.411764706,0.292682927,0.268292683,0.25440806,0.232108317,0.242236025,0.259887006,0.298947368,0.312757202,0.393939394,0.402816901,0.542168675,0.408906883,0.364238411,0.32218845,0.311363636,0.295801527,0.312871287,0.377224199,0.415607985
395245,106,"Youngstown, OH",msa,OH,0.649193548,0.659663866,0.56022409,0.521472393,0.455357143,0.428571429,0.468085106,0.451612903,0.520435967,0.541666667,0.604046243,0.616766467,0.658436214,0.594594595,0.554572271,0.528189911,0.487922705,0.461971831,0.494652406,0.546666667,0.536231884
